scenario,patients_per_clinic_block,patients_per_arrival_group,clinic_length_minutes,num_med_techs,num_rooms_per_provider,num_physicians,vitals_time_mean,vitals_time_k,exam_time_mean,exam_time_k,post_exam_time_mean,post_exam_time_k,room_turnover_time_mean,room_turnover_time_k,num_reps,seed,output_path,log_level
4101,24,2,240,4,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4102,28,2,240,4,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4103,32,2,240,4,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4104,36,2,240,4,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4105,40,2,240,4,1,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4106,16,2,240,4,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4107,20,2,240,4,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4108,24,2,240,4,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4109,28,2,240,4,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4110,32,2,240,4,1,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4111,32,2,240,4,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4112,36,2,240,4,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4113,40,2,240,4,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4114,44,2,240,4,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4115,48,2,240,4,1,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4116,24,2,240,4,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4117,28,2,240,4,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4118,32,2,240,4,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4119,36,2,240,4,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4120,40,2,240,4,1,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4121,16,2,240,4,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4122,20,2,240,4,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4123,24,2,240,4,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4124,28,2,240,4,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4125,32,2,240,4,1,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4126,32,2,240,4,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4127,36,2,240,4,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4128,40,2,240,4,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4129,44,2,240,4,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4130,48,2,240,4,1,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4131,24,2,240,4,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4132,28,2,240,4,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4133,32,2,240,4,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4134,36,2,240,4,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4135,40,2,240,4,1,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4136,16,2,240,4,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4137,20,2,240,4,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4138,24,2,240,4,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4139,28,2,240,4,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4140,32,2,240,4,1,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4141,32,2,240,4,1,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4142,36,2,240,4,1,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4143,40,2,240,4,1,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4144,44,2,240,4,1,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4145,48,2,240,4,1,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4146,24,2,240,4,1,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4147,28,2,240,4,1,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4148,32,2,240,4,1,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4149,36,2,240,4,1,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4150,40,2,240,4,1,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4151,16,2,240,4,1,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4152,20,2,240,4,1,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4153,24,2,240,4,1,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4154,28,2,240,4,1,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4155,32,2,240,4,1,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4156,32,2,240,4,1,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4157,36,2,240,4,1,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4158,40,2,240,4,1,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4159,44,2,240,4,1,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4160,48,2,240,4,1,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4161,24,2,240,4,1,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4162,28,2,240,4,1,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4163,32,2,240,4,1,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4164,36,2,240,4,1,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4165,40,2,240,4,1,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4166,16,2,240,4,1,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4167,20,2,240,4,1,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4168,24,2,240,4,1,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4169,28,2,240,4,1,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4170,32,2,240,4,1,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4171,32,2,240,4,1,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4172,36,2,240,4,1,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4173,40,2,240,4,1,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4174,44,2,240,4,1,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4175,48,2,240,4,1,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4176,24,2,240,4,1,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4177,28,2,240,4,1,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4178,32,2,240,4,1,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4179,36,2,240,4,1,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4180,40,2,240,4,1,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4181,16,2,240,4,1,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4182,20,2,240,4,1,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4183,24,2,240,4,1,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4184,28,2,240,4,1,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4185,32,2,240,4,1,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4186,32,2,240,4,2,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4187,36,2,240,4,2,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4188,40,2,240,4,2,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4189,44,2,240,4,2,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4190,48,2,240,4,2,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4191,24,2,240,4,2,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4192,28,2,240,4,2,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4193,32,2,240,4,2,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4194,36,2,240,4,2,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4195,40,2,240,4,2,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4196,16,2,240,4,2,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4197,20,2,240,4,2,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4198,24,2,240,4,2,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4199,28,2,240,4,2,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4200,32,2,240,4,2,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4201,32,2,240,4,2,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4202,36,2,240,4,2,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4203,40,2,240,4,2,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4204,44,2,240,4,2,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4205,48,2,240,4,2,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4206,24,2,240,4,2,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4207,28,2,240,4,2,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4208,32,2,240,4,2,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4209,36,2,240,4,2,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4210,40,2,240,4,2,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4211,16,2,240,4,2,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4212,20,2,240,4,2,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4213,24,2,240,4,2,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4214,28,2,240,4,2,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4215,32,2,240,4,2,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4216,32,2,240,4,2,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4217,36,2,240,4,2,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4218,40,2,240,4,2,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4219,44,2,240,4,2,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4220,48,2,240,4,2,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4221,24,2,240,4,2,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4222,28,2,240,4,2,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4223,32,2,240,4,2,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4224,36,2,240,4,2,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4225,40,2,240,4,2,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4226,16,2,240,4,2,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4227,20,2,240,4,2,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4228,24,2,240,4,2,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4229,28,2,240,4,2,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4230,32,2,240,4,2,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4231,32,2,240,4,2,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4232,36,2,240,4,2,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4233,40,2,240,4,2,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4234,44,2,240,4,2,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4235,48,2,240,4,2,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4236,24,2,240,4,2,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4237,28,2,240,4,2,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4238,32,2,240,4,2,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4239,36,2,240,4,2,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4240,40,2,240,4,2,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4241,16,2,240,4,2,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4242,20,2,240,4,2,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4243,24,2,240,4,2,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4244,28,2,240,4,2,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4245,32,2,240,4,2,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4246,32,2,240,4,2,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4247,36,2,240,4,2,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4248,40,2,240,4,2,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4249,44,2,240,4,2,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4250,48,2,240,4,2,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4251,24,2,240,4,2,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4252,28,2,240,4,2,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4253,32,2,240,4,2,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4254,36,2,240,4,2,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4255,40,2,240,4,2,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4256,16,2,240,4,2,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4257,20,2,240,4,2,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4258,24,2,240,4,2,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4259,28,2,240,4,2,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4260,32,2,240,4,2,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4261,32,2,240,4,2,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4262,36,2,240,4,2,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4263,40,2,240,4,2,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4264,44,2,240,4,2,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4265,48,2,240,4,2,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4266,24,2,240,4,2,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4267,28,2,240,4,2,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4268,32,2,240,4,2,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4269,36,2,240,4,2,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4270,40,2,240,4,2,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4271,16,2,240,4,2,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4272,20,2,240,4,2,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4273,24,2,240,4,2,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4274,28,2,240,4,2,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4275,32,2,240,4,2,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4276,32,2,240,4,2,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4277,36,2,240,4,2,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4278,40,2,240,4,2,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4279,44,2,240,4,2,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4280,48,2,240,4,2,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4281,24,2,240,4,2,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4282,28,2,240,4,2,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4283,32,2,240,4,2,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4284,36,2,240,4,2,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4285,40,2,240,4,2,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4286,16,2,240,4,2,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4287,20,2,240,4,2,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4288,24,2,240,4,2,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4289,28,2,240,4,2,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4290,32,2,240,4,2,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4291,32,2,240,4,2,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4292,36,2,240,4,2,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4293,40,2,240,4,2,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4294,44,2,240,4,2,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4295,48,2,240,4,2,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4296,24,2,240,4,2,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4297,28,2,240,4,2,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4298,32,2,240,4,2,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4299,36,2,240,4,2,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4300,40,2,240,4,2,2,9,5,15,2,8,2,2.5,7,50,77,./output,30
4301,16,2,240,4,2,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4302,20,2,240,4,2,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4303,24,2,240,4,2,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4304,28,2,240,4,2,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4305,32,2,240,4,2,2,9,5,20,2,8,2,2.5,7,50,77,./output,30
4306,32,2,240,4,2,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4307,36,2,240,4,2,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4308,40,2,240,4,2,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4309,44,2,240,4,2,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4310,48,2,240,4,2,2,12,5,10,2,8,2,2.5,7,50,77,./output,30
4311,24,2,240,4,2,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4312,28,2,240,4,2,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4313,32,2,240,4,2,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4314,36,2,240,4,2,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4315,40,2,240,4,2,2,12,5,15,2,8,2,2.5,7,50,77,./output,30
4316,16,2,240,4,2,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4317,20,2,240,4,2,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4318,24,2,240,4,2,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4319,28,2,240,4,2,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4320,32,2,240,4,2,2,12,5,20,2,8,2,2.5,7,50,77,./output,30
4321,32,2,240,4,3,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4322,36,2,240,4,3,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4323,40,2,240,4,3,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4324,44,2,240,4,3,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4325,48,2,240,4,3,2,6,5,10,2,2,2,2.5,7,50,77,./output,30
4326,24,2,240,4,3,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4327,28,2,240,4,3,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4328,32,2,240,4,3,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4329,36,2,240,4,3,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4330,40,2,240,4,3,2,6,5,15,2,2,2,2.5,7,50,77,./output,30
4331,16,2,240,4,3,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4332,20,2,240,4,3,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4333,24,2,240,4,3,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4334,28,2,240,4,3,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4335,32,2,240,4,3,2,6,5,20,2,2,2,2.5,7,50,77,./output,30
4336,32,2,240,4,3,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4337,36,2,240,4,3,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4338,40,2,240,4,3,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4339,44,2,240,4,3,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4340,48,2,240,4,3,2,9,5,10,2,2,2,2.5,7,50,77,./output,30
4341,24,2,240,4,3,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4342,28,2,240,4,3,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4343,32,2,240,4,3,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4344,36,2,240,4,3,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4345,40,2,240,4,3,2,9,5,15,2,2,2,2.5,7,50,77,./output,30
4346,16,2,240,4,3,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4347,20,2,240,4,3,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4348,24,2,240,4,3,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4349,28,2,240,4,3,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4350,32,2,240,4,3,2,9,5,20,2,2,2,2.5,7,50,77,./output,30
4351,32,2,240,4,3,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4352,36,2,240,4,3,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4353,40,2,240,4,3,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4354,44,2,240,4,3,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4355,48,2,240,4,3,2,12,5,10,2,2,2,2.5,7,50,77,./output,30
4356,24,2,240,4,3,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4357,28,2,240,4,3,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4358,32,2,240,4,3,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4359,36,2,240,4,3,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4360,40,2,240,4,3,2,12,5,15,2,2,2,2.5,7,50,77,./output,30
4361,16,2,240,4,3,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4362,20,2,240,4,3,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4363,24,2,240,4,3,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4364,28,2,240,4,3,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4365,32,2,240,4,3,2,12,5,20,2,2,2,2.5,7,50,77,./output,30
4366,32,2,240,4,3,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4367,36,2,240,4,3,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4368,40,2,240,4,3,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4369,44,2,240,4,3,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4370,48,2,240,4,3,2,6,5,10,2,5,2,2.5,7,50,77,./output,30
4371,24,2,240,4,3,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4372,28,2,240,4,3,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4373,32,2,240,4,3,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4374,36,2,240,4,3,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4375,40,2,240,4,3,2,6,5,15,2,5,2,2.5,7,50,77,./output,30
4376,16,2,240,4,3,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4377,20,2,240,4,3,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4378,24,2,240,4,3,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4379,28,2,240,4,3,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4380,32,2,240,4,3,2,6,5,20,2,5,2,2.5,7,50,77,./output,30
4381,32,2,240,4,3,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4382,36,2,240,4,3,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4383,40,2,240,4,3,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4384,44,2,240,4,3,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4385,48,2,240,4,3,2,9,5,10,2,5,2,2.5,7,50,77,./output,30
4386,24,2,240,4,3,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4387,28,2,240,4,3,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4388,32,2,240,4,3,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4389,36,2,240,4,3,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4390,40,2,240,4,3,2,9,5,15,2,5,2,2.5,7,50,77,./output,30
4391,16,2,240,4,3,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4392,20,2,240,4,3,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4393,24,2,240,4,3,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4394,28,2,240,4,3,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4395,32,2,240,4,3,2,9,5,20,2,5,2,2.5,7,50,77,./output,30
4396,32,2,240,4,3,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4397,36,2,240,4,3,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4398,40,2,240,4,3,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4399,44,2,240,4,3,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4400,48,2,240,4,3,2,12,5,10,2,5,2,2.5,7,50,77,./output,30
4401,24,2,240,4,3,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4402,28,2,240,4,3,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4403,32,2,240,4,3,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4404,36,2,240,4,3,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4405,40,2,240,4,3,2,12,5,15,2,5,2,2.5,7,50,77,./output,30
4406,16,2,240,4,3,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4407,20,2,240,4,3,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4408,24,2,240,4,3,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4409,28,2,240,4,3,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4410,32,2,240,4,3,2,12,5,20,2,5,2,2.5,7,50,77,./output,30
4411,32,2,240,4,3,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4412,36,2,240,4,3,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4413,40,2,240,4,3,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4414,44,2,240,4,3,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4415,48,2,240,4,3,2,6,5,10,2,8,2,2.5,7,50,77,./output,30
4416,24,2,240,4,3,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4417,28,2,240,4,3,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4418,32,2,240,4,3,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4419,36,2,240,4,3,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4420,40,2,240,4,3,2,6,5,15,2,8,2,2.5,7,50,77,./output,30
4421,16,2,240,4,3,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4422,20,2,240,4,3,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4423,24,2,240,4,3,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4424,28,2,240,4,3,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4425,32,2,240,4,3,2,6,5,20,2,8,2,2.5,7,50,77,./output,30
4426,32,2,240,4,3,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4427,36,2,240,4,3,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4428,40,2,240,4,3,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
4429,44,2,240,4,3,2,9,5,10,2,8,2,2.5,7,50,77,./output,30
